order_id,order_date,customer_id,product_id,category,region,channel,quantity,unit_price,revenue,cost,discount
ORD-001902,2024-07-30,CUST-0890,SKU-044,Apparel,North,Partner,5,159.43,861.58,677.95,59.88
ORD-001903,2023-04-28,CUST-0186,SKU-034,Home & Kitchen,West,Online,7,83.32,747.27,555.91,52.27
ORD-001904,2023-07-30,CUST-0757,SKU-030,Electronics,North,Online,6,130.35,747.93,580.29,62.18
ORD-001905,2024-02-18,CUST-0852,SKU-021,Apparel,East,Partner,4,58.58,324.02,242.25,0.04
ORD-001906,2025-03-28,CUST-0119,SKU-017,Home & Kitchen,South,Online,2,166.37,551.55,404.84,60.9
ORD-001907,2024-02-19,CUST-0407,SKU-053,Beauty,West,Partner,2,68.74,190.63,109.91,1.39
ORD-001908,2023-01-15,CUST-0252,SKU-037,Apparel,South,Online,9,94.2,906.97,559.37,126.56
ORD-001909,2024-03-08,CUST-0689,SKU-047,Electronics,North,Retail,3,172.42,746.32,457.83,81.39
ORD-001910,2024-11-29,CUST-0567,SKU-032,Electronics,East,Partner,7,64.72,505.83,339.39,0.31
ORD-001911,2025-09-17,CUST-0557,SKU-028,Home & Kitchen,East,Retail,11,112.8,1311.19,889.77,191.45
ORD-001912,2023-07-14,CUST-0421,SKU-015,Sports,North,Online,7,145.52,1039.09,810.94,120.14
ORD-001913,2023-11-07,CUST-0458,SKU-001,Electronics,West,Retail,3,102.51,276.41,159.38,15.19
ORD-001914,2024-04-16,CUST-0175,SKU-016,Apparel,North,Online,8,56.18,662.77,525.67,40.48
ORD-001915,2024-05-03,CUST-0794,SKU-019,Electronics,East,Online,3,124.45,540.52,362.02,27.75
ORD-001916,2025-09-02,CUST-0644,SKU-017,Beauty,South,Retail,2,208.35,451.78,357.46,56.98
ORD-001917,2024-02-03,CUST-0589,SKU-054,Electronics,South,Partner,10,178.96,2361.01,1447.64,6.47
ORD-001918,2024-06-23,CUST-0653,SKU-051,Electronics,West,Retail,1,89.03,111.71,79.26,1.12
ORD-001919,2023-09-09,CUST-0071,SKU-040,Sports,North,Online,7,162.08,957.97,682.39,136.79
ORD-001920,2023-02-26,CUST-0157,SKU-048,Beauty,South,Partner,2,91.8,226.72,151.18,33.21
ORD-001921,2024-01-28,CUST-0035,SKU-014,Sports,North,Online,9,90.34,1049.55,767.91,124.3
ORD-001922,2024-03-04,CUST-0422,SKU-031,Electronics,East,Retail,1,107.94,154.61,110.36,10.0
ORD-001923,2023-06-22,CUST-0318,SKU-041,Apparel,West,Online,6,127.89,853.51,550.68,40.72
ORD-001924,2024-10-22,CUST-0802,SKU-052,Apparel,North,Partner,9,40.17,351.01,198.38,29.35
ORD-001925,2023-11-27,CUST-0013,SKU-045,Sports,North,Partner,2,60.46,117.98,72.43,7.82
ORD-001926,2023-02-26,CUST-0173,SKU-041,Sports,East,Retail,2,85.75,211.78,156.62,17.73
ORD-001927,2024-06-19,CUST-0822,SKU-008,Electronics,South,Partner,3,53.27,203.55,114.9,26.96
ORD-001928,2023-09-10,CUST-0087,SKU-056,Apparel,North,Online,5,89.89,378.87,247.96,32.8
ORD-001929,2024-12-28,CUST-0061,SKU-058,Sports,North,Partner,2,99.96,255.84,166.01,6.55
ORD-001930,2023-01-19,CUST-0699,SKU-015,Apparel,South,Retail,8,111.3,968.84,645.15,36.72
ORD-001931,2025-02-07,CUST-0309,SKU-019,Home & Kitchen,East,Online,1,145.61,219.3,148.81,22.7
ORD-001932,2024-06-24,CUST-0874,SKU-028,Beauty,South,Retail,3,90.08,337.78,223.42,15.31
ORD-001933,2024-12-31,CUST-0452,SKU-020,Beauty,East,Partner,1,54.41,70.6,46.92,7.12
ORD-001934,2024-01-17,CUST-0453,SKU-054,Sports,North,Online,11,48.74,662.41,467.84,68.62
ORD-001935,2025-06-01,CUST-0809,SKU-047,Home & Kitchen,West,Online,3,71.0,324.25,256.28,44.55
ORD-001936,2024-05-18,CUST-0017,SKU-011,Apparel,North,Partner,11,53.29,823.97,629.19,24.49
ORD-001937,2025-09-24,CUST-0643,SKU-039,Electronics,East,Retail,11,103.24,1194.08,657.57,151.24
ORD-001938,2023-10-23,CUST-0010,SKU-025,Electronics,East,Partner,5,63.98,274.71,157.58,14.27
ORD-001939,2025-05-06,CUST-0202,SKU-060,Home & Kitchen,North,Online,1,79.79,129.24,99.98,3.26
ORD-001940,2024-10-18,CUST-0310,SKU-051,Sports,South,Online,7,91.4,615.65,439.78,75.45
ORD-001941,2025-07-14,CUST-0185,SKU-022,Sports,East,Retail,3,173.7,675.8,380.33,37.81
ORD-001942,2023-06-23,CUST-0882,SKU-022,Beauty,West,Online,9,112.73,1124.32,670.4,77.35
ORD-001943,2024-05-28,CUST-0167,SKU-044,Electronics,West,Retail,11,125.02,1883.34,1209.36,140.8
ORD-001944,2025-06-25,CUST-0372,SKU-005,Apparel,North,Partner,11,101.71,1566.82,935.44,43.82
ORD-001945,2023-09-02,CUST-0455,SKU-024,Electronics,South,Partner,4,94.2,322.59,210.36,38.14
ORD-001946,2025-08-18,CUST-0772,SKU-025,Apparel,East,Retail,8,129.53,1172.58,734.67,154.6
ORD-001947,2025-08-25,CUST-0525,SKU-040,Beauty,North,Retail,10,184.73,2045.32,1582.64,238.93
ORD-001948,2024-05-07,CUST-0820,SKU-027,Sports,South,Retail,5,144.36,1038.02,626.51,99.0
ORD-001949,2024-12-29,CUST-0674,SKU-044,Apparel,South,Online,4,101.55,522.23,307.34,17.16
ORD-001950,2024-04-10,CUST-0336,SKU-008,Electronics,North,Partner,1,131.26,194.05,114.65,10.73
ORD-001951,2024-10-19,CUST-0486,SKU-024,Sports,South,Partner,2,209.06,403.18,293.89,23.3
ORD-001952,2025-05-09,CUST-0699,SKU-020,Sports,South,Online,8,183.23,2361.52,1652.39,277.37
ORD-001953,2025-01-10,CUST-0056,SKU-059,Sports,South,Online,3,47.69,193.36,153.29,15.76
ORD-001954,2023-10-17,CUST-0586,SKU-038,Electronics,West,Retail,8,242.71,1645.65,1106.48,73.6
ORD-001955,2024-08-02,CUST-0287,SKU-049,Apparel,East,Partner,2,89.32,190.82,108.36,22.59
ORD-001956,2025-03-14,CUST-0521,SKU-055,Home & Kitchen,West,Retail,8,95.16,1244.95,918.1,111.0
ORD-001957,2024-08-04,CUST-0178,SKU-004,Beauty,South,Partner,3,40.77,129.65,79.27,13.14
ORD-001958,2023-10-15,CUST-0243,SKU-025,Electronics,North,Online,4,144.71,488.8,360.01,5.62
ORD-001959,2025-01-21,CUST-0233,SKU-035,Apparel,South,Retail,2,34.57,97.86,74.21,1.97
ORD-001960,2024-12-20,CUST-0695,SKU-005,Electronics,North,Partner,10,115.42,1422.51,801.12,205.12
ORD-001961,2024-09-27,CUST-0814,SKU-051,Electronics,North,Online,3,152.69,430.98,241.62,5.59
ORD-001962,2023-12-01,CUST-0614,SKU-014,Electronics,South,Retail,7,164.3,1142.81,910.61,84.37
ORD-001963,2024-07-16,CUST-0825,SKU-016,Sports,South,Partner,11,68.05,856.39,653.32,57.58
ORD-001964,2024-08-25,CUST-0337,SKU-012,Home & Kitchen,North,Partner,5,82.31,406.41,305.51,54.85
ORD-001965,2023-08-02,CUST-0508,SKU-058,Apparel,North,Online,1,91.73,86.7,59.43,10.17
ORD-001966,2025-07-14,CUST-0273,SKU-019,Apparel,West,Partner,3,88.03,342.49,237.03,15.69
ORD-001967,2024-08-17,CUST-0551,SKU-052,Electronics,North,Partner,7,60.38,427.68,323.92,15.15
ORD-001968,2023-02-24,CUST-0147,SKU-052,Sports,South,Retail,1,118.54,145.67,86.18,17.83
ORD-001969,2023-09-28,CUST-0550,SKU-017,Apparel,South,Retail,4,96.78,321.82,240.66,44.01
ORD-001970,2025-03-18,CUST-0025,SKU-049,Electronics,East,Partner,8,195.3,2567.96,1891.28,212.93
ORD-001971,2024-11-24,CUST-0461,SKU-029,Home & Kitchen,South,Partner,11,108.66,1304.93,818.99,75.61
ORD-001972,2024-06-25,CUST-0405,SKU-027,Beauty,East,Online,4,81.97,408.26,228.31,2.28
ORD-001973,2024-05-09,CUST-0611,SKU-050,Electronics,North,Retail,8,53.41,612.22,456.91,32.94
ORD-001974,2024-01-15,CUST-0584,SKU-059,Beauty,West,Partner,10,33.18,406.49,241.08,3.72
ORD-001975,2025-07-31,CUST-0569,SKU-032,Electronics,East,Partner,4,74.9,362.34,286.05,32.48
ORD-001976,2023-12-17,CUST-0481,SKU-046,Apparel,North,Online,4,76.11,326.35,201.36,40.26
ORD-001977,2025-04-11,CUST-0523,SKU-042,Beauty,South,Online,9,56.71,847.67,577.37,113.11
ORD-001978,2023-03-11,CUST-0533,SKU-051,Beauty,South,Online,4,74.54,377.92,300.24,6.24
ORD-001979,2024-06-17,CUST-0666,SKU-010,Electronics,North,Retail,11,118.66,1674.72,947.46,112.89
ORD-001980,2023-09-16,CUST-0254,SKU-060,Home & Kitchen,North,Retail,9,71.1,535.11,413.86,70.53
ORD-001981,2024-02-27,CUST-0133,SKU-016,Home & Kitchen,North,Retail,10,82.33,1164.5,906.02,74.74
ORD-001982,2024-09-15,CUST-0591,SKU-058,Apparel,East,Retail,5,46.74,221.29,126.04,23.97
ORD-001983,2023-03-09,CUST-0771,SKU-026,Sports,South,Retail,9,211.09,2399.87,1681.08,52.78
ORD-001984,2023-04-08,CUST-0072,SKU-012,Home & Kitchen,South,Partner,11,105.68,1507.44,1109.75,54.9
ORD-001985,2024-08-02,CUST-0642,SKU-032,Electronics,East,Partner,4,64.59,275.98,198.09,24.46
ORD-001986,2024-10-31,CUST-0207,SKU-041,Apparel,South,Partner,7,133.58,930.81,523.55,13.16
ORD-001987,2023-03-03,CUST-0553,SKU-001,Home & Kitchen,East,Online,2,103.36,258.13,155.01,10.32
ORD-001988,2025-08-20,CUST-0147,SKU-055,Home & Kitchen,East,Retail,11,82.18,1016.28,647.4,36.89
ORD-001989,2024-03-13,CUST-0504,SKU-005,Apparel,East,Partner,3,116.96,510.22,398.73,40.48
ORD-001990,2025-09-07,CUST-0248,SKU-037,Home & Kitchen,South,Partner,2,153.53,329.38,188.19,0.13
ORD-001991,2023-05-17,CUST-0311,SKU-010,Electronics,West,Retail,9,110.76,1236.47,978.98,120.27
ORD-001992,2025-06-08,CUST-0699,SKU-042,Electronics,East,Partner,1,169.88,252.95,146.88,10.47
ORD-001993,2024-10-06,CUST-0359,SKU-037,Electronics,East,Partner,10,95.19,899.56,498.76,111.13
ORD-001994,2025-03-17,CUST-0429,SKU-042,Home & Kitchen,South,Online,1,82.4,135.27,81.83,0.54
ORD-001995,2025-03-19,CUST-0001,SKU-006,Apparel,West,Retail,7,198.93,2291.28,1356.79,209.83
ORD-001996,2023-06-27,CUST-0643,SKU-012,Sports,North,Retail,10,89.59,977.89,686.73,96.07
ORD-001997,2023-06-18,CUST-0727,SKU-054,Beauty,East,Retail,11,137.41,1705.96,1306.09,214.11
ORD-001998,2025-08-28,CUST-0728,SKU-046,Electronics,West,Retail,6,91.38,601.98,373.69,6.53
ORD-001999,2024-03-08,CUST-0212,SKU-018,Apparel,East,Retail,8,60.2,694.87,509.54,36.77
ORD-002000,2023-07-22,CUST-0383,SKU-031,Apparel,North,Partner,9,70.31,624.83,348.72,21.93
ORD-002001,2024-09-22,CUST-0535,SKU-059,Apparel,North,Online,9,68.58,581.29,320.78,0.6
ORD-002002,2025-05-19,CUST-0288,SKU-003,Beauty,West,Online,6,188.0,1778.8,1193.45,46.96
ORD-002003,2023-10-01,CUST-0607,SKU-012,Home & Kitchen,West,Online,9,51.37,384.61,218.09,56.77
ORD-002004,2025-05-27,CUST-0062,SKU-041,Apparel,South,Partner,11,84.74,1439.75,911.98,73.37
ORD-002005,2023-03-06,CUST-0272,SKU-036,Home & Kitchen,North,Partner,1,90.38,113.54,68.3,3.64
ORD-002006,2024-09-13,CUST-0429,SKU-051,Apparel,South,Partner,9,55.7,475.83,290.75,50.56
ORD-002007,2024-01-11,CUST-0199,SKU-034,Home & Kitchen,East,Partner,8,105.24,1013.77,597.28,45.72
ORD-002008,2024-06-05,CUST-0791,SKU-031,Electronics,East,Online,6,95.32,764.54,601.73,94.58
ORD-002009,2024-08-29,CUST-0402,SKU-014,Home & Kitchen,South,Online,6,59.81,350.62,217.64,29.29
ORD-002010,2023-07-20,CUST-0825,SKU-021,Apparel,South,Retail,2,52.25,104.03,64.41,2.03
ORD-002011,2023-02-19,CUST-0270,SKU-019,Home & Kitchen,East,Partner,11,114.05,1521.63,1037.55,192.67
ORD-002012,2024-06-03,CUST-0604,SKU-003,Home & Kitchen,North,Retail,5,35.9,241.47,168.53,34.34
ORD-002013,2025-08-11,CUST-0555,SKU-036,Home & Kitchen,South,Retail,2,278.87,646.7,429.68,60.81
ORD-002014,2023-10-18,CUST-0476,SKU-021,Home & Kitchen,West,Partner,5,159.72,678.18,408.15,59.47
ORD-002015,2024-07-13,CUST-0866,SKU-015,Electronics,East,Retail,6,43.93,305.3,180.9,41.02
ORD-002016,2023-05-06,CUST-0815,SKU-013,Sports,North,Retail,4,60.42,306.19,178.4,30.88
ORD-002017,2023-12-11,CUST-0095,SKU-015,Home & Kitchen,South,Partner,6,42.05,262.8,146.53,32.57
ORD-002018,2023-05-09,CUST-0275,SKU-004,Home & Kitchen,,Partner,8,22.88,230.71,175.65,13.43
ORD-002019,2023-04-23,CUST-0622,SKU-032,Apparel,South,Retail,7,173.44,1563.62,886.32,163.66
ORD-002020,2025-03-12,CUST-0277,SKU-047,Electronics,South,Retail,10,81.06,1321.8,1040.76,70.03
ORD-002021,2025-06-22,CUST-0189,SKU-019,Beauty,East,Online,5,77.84,551.34,415.45,0.09
ORD-002022,2025-07-11,CUST-0865,SKU-037,Sports,East,Partner,10,94.26,1237.72,932.0,8.14
ORD-002023,2024-12-30,CUST-0638,SKU-055,Beauty,West,Retail,5,65.86,425.32,275.27,50.04
ORD-002024,2023-05-22,CUST-0701,SKU-038,Apparel,East,Online,3,129.18,475.11,272.53,45.99
ORD-002025,2025-07-14,CUST-0846,SKU-042,Sports,North,Partner,8,63.28,656.53,482.66,55.95
ORD-002026,2023-01-14,CUST-0872,SKU-027,Sports,North,Retail,2,80.83,172.2,109.1,18.83
ORD-002027,2023-09-27,CUST-0279,SKU-051,Apparel,South,Partner,1,75.37,62.65,47.67,5.94
ORD-002028,2023-09-21,CUST-0628,SKU-012,Beauty,South,Partner,8,65.26,434.78,274.72,52.15
ORD-002029,2025-01-14,CUST-0577,SKU-020,Sports,East,Online,4,101.1,556.06,340.86,1.23
ORD-002030,2023-05-15,CUST-0024,SKU-006,Electronics,East,Partner,9,111.32,1248.11,760.55,61.57
ORD-002031,2025-08-26,CUST-0727,SKU-008,Electronics,North,Retail,5,40.26,222.24,127.18,12.06
ORD-002032,2023-07-08,CUST-0536,SKU-055,Apparel,North,Online,9,200.7,1887.92,1490.53,55.59
ORD-002033,2025-05-12,CUST-0280,SKU-020,Apparel,East,Online,5,165.38,1324.38,769.71,129.51
ORD-002034,2024-08-06,CUST-0338,SKU-026,Home & Kitchen,North,Online,10,42.34,445.41,254.57,57.76
ORD-002035,2023-09-08,CUST-0878,SKU-043,Home & Kitchen,South,Online,9,177.79,1353.41,858.56,30.84
ORD-002036,2024-02-27,CUST-0257,SKU-004,Sports,,Retail,4,63.67,360.23,260.4,50.28
ORD-002037,2023-04-25,CUST-0007,SKU-033,Sports,,Online,2,85.19,219.02,171.45,0.37
ORD-002038,2024-03-05,CUST-0620,SKU-043,Electronics,West,Partner,1,116.13,166.66,131.39,8.32
ORD-002039,2024-11-23,CUST-0444,SKU-051,Apparel,East,Retail,10,82.9,901.09,558.06,23.26
ORD-002040,2023-07-25,CUST-0763,SKU-028,Sports,West,Retail,5,141.19,688.68,462.76,103.1
ORD-002041,2025-08-20,CUST-0226,SKU-050,Sports,North,Retail,7,94.64,744.78,516.38,92.38
ORD-002042,2024-10-26,CUST-0709,SKU-047,Electronics,West,Retail,4,54.68,214.55,163.04,14.87
ORD-002043,2024-01-03,CUST-0321,SKU-056,Home & Kitchen,North,Retail,9,41.54,434.28,308.21,10.59
ORD-002044,2023-10-17,CUST-0754,SKU-043,Electronics,South,Online,2,52.1,88.31,62.87,1.94
ORD-002045,2025-02-15,CUST-0485,SKU-022,Apparel,South,Online,11,129.38,2196.73,1675.91,193.31
ORD-002046,2024-02-04,CUST-0197,SKU-044,Beauty,East,Online,8,155.51,1647.02,1131.07,194.61
ORD-002047,2025-07-31,CUST-0509,SKU-050,Electronics,West,Online,1,135.46,163.83,104.4,13.94
ORD-002048,2024-04-08,CUST-0402,SKU-025,Sports,South,Online,6,149.14,1323.35,1032.7,102.38
ORD-002049,2024-12-01,CUST-0692,SKU-012,Apparel,East,Partner,11,259.79,3220.06,2327.41,356.34
ORD-002050,2025-06-23,CUST-0556,SKU-021,Beauty,West,Partner,7,128.09,1265.35,1006.79,159.6
ORD-002051,2025-08-08,CUST-0253,SKU-022,Sports,North,Partner,7,158.17,1298.11,1032.95,133.17
ORD-002052,2023-09-04,CUST-0024,SKU-008,Electronics,South,Online,10,40.18,342.5,225.06,39.05
ORD-002053,2024-03-09,CUST-0832,SKU-055,Home & Kitchen,West,Retail,7,76.0,768.87,596.75,115.24
ORD-002054,2024-12-19,CUST-0486,SKU-007,Sports,West,Online,7,180.01,1545.64,854.57,131.11
ORD-002055,2024-02-15,CUST-0681,SKU-053,Electronics,South,Online,2,54.52,149.5,105.8,14.31
ORD-002056,2023-11-06,CUST-0050,SKU-042,Home & Kitchen,,Partner,10,84.65,758.16,605.2,110.47
ORD-002057,2024-09-11,CUST-0113,SKU-052,Electronics,West,Retail,6,22.29,127.29,90.59,6.68
ORD-002058,2025-06-13,CUST-0403,SKU-058,Electronics,South,Partner,9,168.05,2214.03,1366.9,329.61
ORD-002059,2024-04-10,CUST-0102,SKU-011,Apparel,East,Partner,3,166.22,737.19,448.2,16.87
ORD-002060,2024-01-30,CUST-0301,SKU-045,Electronics,,Retail,6,162.61,1268.84,859.7,113.94
ORD-002061,2025-01-31,CUST-0782,SKU-028,Beauty,South,Partner,11,77.91,1260.04,717.84,46.27
ORD-002062,2024-05-20,CUST-0573,SKU-025,Electronics,South,Retail,7,88.71,868.66,480.53,85.5
ORD-002063,2023-11-07,CUST-0326,SKU-023,Apparel,South,Online,1,96.23,86.49,56.69,1.26
ORD-002064,2025-05-27,CUST-0382,SKU-033,Apparel,West,Partner,6,86.11,798.01,506.5,113.25
ORD-002065,2024-09-01,CUST-0407,SKU-018,Home & Kitchen,East,Retail,1,55.07,53.42,36.75,3.55
ORD-002066,2024-11-03,CUST-0199,SKU-003,Beauty,West,Online,5,77.81,391.05,252.24,52.48
ORD-002067,2025-03-24,CUST-0328,SKU-037,Home & Kitchen,North,Partner,5,120.07,992.48,607.37,61.11
ORD-002068,2023-04-05,CUST-0125,SKU-050,Sports,East,Retail,9,243.9,2845.86,2224.91,77.67
ORD-002069,2025-05-01,CUST-0160,SKU-012,Electronics,East,Partner,7,64.97,742.45,422.87,68.14
ORD-002070,2023-05-17,CUST-0758,SKU-002,Home & Kitchen,South,Partner,7,52.71,457.67,273.79,22.8
ORD-002071,2023-01-12,CUST-0309,SKU-019,Electronics,East,Online,10,165.53,1747.83,997.91,38.09
ORD-002072,2025-09-17,CUST-0056,SKU-014,Sports,East,Online,5,120.77,638.11,505.4,74.0
ORD-002073,2023-10-06,CUST-0452,SKU-039,Home & Kitchen,East,Retail,10,44.41,370.62,252.66,13.12
ORD-002074,2023-01-30,CUST-0506,SKU-059,Electronics,West,Partner,8,119.36,1085.2,769.33,101.99
ORD-002075,2024-12-03,CUST-0567,SKU-006,Sports,South,Retail,5,56.86,323.33,199.85,35.11
ORD-002076,2023-10-28,CUST-0475,SKU-030,Apparel,West,Online,6,54.62,285.2,183.06,25.64
ORD-002077,2024-02-22,CUST-0078,SKU-040,Apparel,West,Retail,2,75.18,210.13,156.9,6.87
ORD-002078,2025-08-16,CUST-0081,SKU-023,Electronics,South,Retail,2,197.14,449.17,321.05,20.25
ORD-002079,2024-07-24,CUST-0344,SKU-043,Beauty,South,Online,11,124.65,1518.09,906.4,87.3
ORD-002080,2023-01-16,CUST-0325,SKU-051,Apparel,East,Retail,9,90.16,871.81,637.42,50.5
ORD-002081,2024-11-09,CUST-0738,SKU-055,Sports,South,Online,6,64.9,399.79,228.7,27.72
ORD-002082,2023-06-11,CUST-0781,SKU-042,Electronics,East,Online,6,29.63,205.58,115.55,26.84
ORD-002083,2023-11-19,CUST-0111,SKU-020,Home & Kitchen,South,Retail,9,32.27,273.61,151.25,40.34
ORD-002084,2023-08-02,CUST-0787,SKU-022,Apparel,South,Online,11,47.38,492.62,320.32,27.84
ORD-002085,2025-07-03,CUST-0244,SKU-012,Apparel,West,Partner,5,65.66,445.43,343.51,49.88
ORD-002086,2023-03-28,CUST-0078,SKU-039,Home & Kitchen,South,Online,10,154.94,2002.3,1550.75,112.32
ORD-002087,2024-06-24,CUST-0303,SKU-021,Sports,East,Partner,2,58.77,146.92,85.4,5.2
ORD-002088,2024-04-16,CUST-0821,SKU-026,Beauty,West,Retail,2,58.97,173.92,116.05,22.38
ORD-002089,2024-07-05,CUST-0767,SKU-030,Electronics,East,Partner,11,80.65,1061.73,828.37,5.27
ORD-002090,2024-08-15,CUST-0375,SKU-043,Sports,South,Partner,3,164.86,503.8,298.02,62.5
ORD-002091,2023-04-13,CUST-0389,SKU-020,Electronics,North,Online,6,90.84,706.21,416.59,73.99
ORD-002092,2023-11-15,CUST-0539,SKU-004,Electronics,West,Partner,8,65.44,485.12,375.71,49.18
ORD-002093,2024-07-20,CUST-0351,SKU-059,Apparel,South,Partner,2,44.25,99.6,65.2,9.32
ORD-002094,2023-04-19,CUST-0110,SKU-042,Electronics,East,Retail,3,36.15,140.11,98.97,18.0
ORD-002095,2025-03-21,CUST-0554,SKU-014,Sports,West,Online,8,38.2,503.88,385.14,61.33
ORD-002096,2025-03-21,CUST-0488,SKU-008,Home & Kitchen,South,Online,10,149.21,2460.19,1411.82,212.09
ORD-002097,2024-06-12,CUST-0007,SKU-001,Apparel,East,Online,1,128.19,167.42,109.63,0.35
ORD-002098,2025-03-15,CUST-0601,SKU-012,Sports,East,Retail,8,158.63,2078.1,1196.52,157.63
ORD-002099,2024-03-05,CUST-0287,SKU-055,Beauty,East,Online,3,79.99,344.38,213.3,23.94
ORD-002100,2024-07-16,CUST-0326,SKU-014,Home & Kitchen,North,Partner,11,164.66,2072.2,1402.62,46.23
ORD-002101,2024-04-10,CUST-0440,SKU-007,Home & Kitchen,West,Online,1,132.78,196.29,115.79,25.34
ORD-002102,2023-05-18,CUST-0389,SKU-044,Sports,South,Partner,4,71.4,353.46,222.35,26.76
ORD-002103,2023-06-25,CUST-0037,SKU-001,Electronics,East,Partner,10,142.86,1571.27,1014.65,29.84
ORD-002104,2024-06-25,CUST-0655,SKU-055,Beauty,East,Retail,8,196.35,1955.88,1164.33,106.36
ORD-002105,2023-03-19,CUST-0445,SKU-046,Electronics,East,Online,8,30.53,313.07,186.27,6.01
ORD-002106,2024-09-21,CUST-0235,SKU-029,Electronics,East,Online,7,83.26,549.16,421.35,47.79
ORD-002107,2023-11-18,CUST-0338,SKU-031,Sports,East,Retail,3,161.44,454.36,344.98,30.17
ORD-002108,2024-03-04,CUST-0337,SKU-043,Electronics,West,Online,8,110.62,1267.59,867.82,123.87
ORD-002109,2025-06-16,CUST-0621,SKU-013,Apparel,North,Online,7,149.22,1512.88,1182.87,182.65
ORD-002110,2025-05-13,CUST-0527,SKU-036,Apparel,West,Retail,11,93.79,1648.97,966.48,184.56
ORD-002111,2024-04-14,CUST-0832,SKU-043,Electronics,South,Retail,5,109.88,811.04,637.26,28.84
ORD-002112,2024-01-26,CUST-0851,SKU-028,Apparel,North,Partner,4,105.67,541.48,324.3,36.49
ORD-002113,2025-03-23,CUST-0733,SKU-009,Apparel,West,Partner,1,124.04,204.89,139.34,27.87
ORD-002114,2024-05-25,CUST-0607,SKU-056,Electronics,South,Online,3,13.93,57.71,45.07,5.57
ORD-002115,2025-01-06,CUST-0314,SKU-022,Home & Kitchen,West,Online,4,67.39,357.91,203.64,17.63
ORD-002116,2023-04-25,CUST-0248,SKU-046,Apparel,East,Partner,9,102.29,1183.4,653.85,12.45
ORD-002117,2024-12-12,CUST-0632,SKU-009,Electronics,North,Online,8,41.1,390.12,272.8,45.0
ORD-002118,2024-07-17,CUST-0836,SKU-028,Sports,South,Partner,2,124.93,284.68,225.61,22.24
ORD-002119,2023-07-31,CUST-0120,SKU-045,Apparel,North,Retail,1,74.48,70.95,53.56,8.71
ORD-002120,2025-02-05,CUST-0245,SKU-053,Electronics,North,Retail,7,191.99,2010.64,1219.37,94.92
ORD-002121,2024-06-20,CUST-0366,SKU-034,Sports,North,Partner,7,187.41,1664.73,1141.59,148.32
ORD-002122,2025-01-01,CUST-0443,SKU-006,Apparel,South,Online,11,57.83,825.67,651.41,101.29
ORD-002123,2025-04-08,CUST-0142,SKU-051,Electronics,West,Online,7,93.49,1087.5,811.89,94.58
ORD-002124,2023-09-14,CUST-0230,SKU-042,Electronics,North,Online,10,59.52,498.88,325.8,56.43
ORD-002125,2025-03-21,CUST-0398,SKU-015,Electronics,South,Online,4,56.18,370.52,277.31,25.01
ORD-002126,2025-09-18,CUST-0304,SKU-015,Electronics,South,Partner,8,127.79,1079.24,711.53,130.54
ORD-002127,2024-06-01,CUST-0256,SKU-020,Apparel,South,Online,11,124.61,1855.27,1403.77,228.08
ORD-002128,2024-12-20,CUST-0723,SKU-019,Electronics,South,Partner,1,150.36,185.31,121.15,11.27
ORD-002129,2025-02-10,CUST-0487,SKU-054,Electronics,North,Partner,1,63.04,95.86,55.55,1.78
ORD-002130,2024-02-28,CUST-0206,SKU-027,Home & Kitchen,East,Partner,11,89.26,1391.89,803.36,154.09
ORD-002131,2025-03-16,CUST-0791,SKU-014,Electronics,North,Retail,2,133.81,438.8,242.12,37.2
ORD-002132,2024-02-19,CUST-0824,SKU-008,Electronics,North,Partner,5,122.65,850.31,525.2,98.81
ORD-002133,2025-06-04,CUST-0137,SKU-045,Electronics,East,Partner,11,44.06,731.02,530.26,55.08
ORD-002134,2025-02-18,CUST-0718,SKU-026,Electronics,East,Partner,4,53.47,332.91,204.71,34.41
ORD-002135,2024-06-22,CUST-0355,SKU-038,Electronics,South,Partner,10,120.15,1513.28,1056.83,167.05
ORD-002136,2023-06-25,CUST-0856,SKU-005,Home & Kitchen,West,Retail,1,178.61,196.45,114.5,17.31
ORD-002137,2025-04-07,CUST-0151,SKU-011,Sports,West,Partner,9,62.99,942.13,562.75,76.93
ORD-002138,2024-10-01,CUST-0711,SKU-047,Sports,East,Online,2,69.7,131.28,95.06,7.69
ORD-002139,2024-07-25,CUST-0648,SKU-026,Apparel,East,Online,7,51.59,398.21,318.12,55.43
ORD-002140,2024-12-19,CUST-0399,SKU-023,Sports,North,Partner,1,112.22,137.65,103.49,12.33
ORD-002141,2025-09-21,CUST-0528,SKU-059,Sports,West,Retail,11,42.89,496.85,363.16,44.48
ORD-002142,2024-05-31,CUST-0549,SKU-022,Home & Kitchen,South,Online,7,69.66,661.98,386.32,33.62
ORD-002143,2024-01-21,CUST-0253,SKU-059,Sports,South,Retail,6,62.86,473.73,288.58,59.39
ORD-002144,2025-05-23,CUST-0360,SKU-007,Apparel,East,Online,5,123.71,965.73,762.83,113.11
ORD-002145,2024-10-11,CUST-0805,SKU-042,Home & Kitchen,North,Retail,11,45.52,475.98,300.06,67.89
ORD-002146,2024-04-13,CUST-0475,SKU-040,Apparel,South,Retail,4,111.09,656.27,518.82,39.94
